序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
66,D2A8F80B-0505-4617-89F1-26E41D73A53C_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/D2A8F80B-0505-4617-89F1-26E41D73A53C_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
67,D3E3C190-DD70-4EFE-A29B-884250E8B6C3_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/D3E3C190-DD70-4EFE-A29B-884250E8B6C3_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
68,D4EE5C70-258A-4FF9-A911-F941148980E8_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/D4EE5C70-258A-4FF9-A911-F941148980E8_big.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
69,DABE7FE0-13BF-4FF6-BEFA-551C13C2C205_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/DABE7FE0-13BF-4FF6-BEFA-551C13C2C205_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
70,DAEA3B6C-1C24-4872-990C-9F5D03C43A18_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/DAEA3B6C-1C24-4872-990C-9F5D03C43A18_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
71,DBF637F8-9CC4-47B9-9D3D-1AF4F2A0B50A_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/DBF637F8-9CC4-47B9-9D3D-1AF4F2A0B50A_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
72,DF5CE280-8A18-41A7-A649-2A91FCA97484_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/DF5CE280-8A18-41A7-A649-2A91FCA97484_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
73,E9B82117-F1E7-4DE4-B639-9CC2D4F9002D_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/E9B82117-F1E7-4DE4-B639-9CC2D4F9002D_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
74,ECFD8698-9151-4743-A92C-02A568CD70FA_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/ECFD8698-9151-4743-A92C-02A568CD70FA_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
75,F914B275-A686-4BEF-B954-DBF8DA00E6EB_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/F914B275-A686-4BEF-B954-DBF8DA00E6EB_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
76,FC617058-992C-46F8-A8EB-1F4662B41828_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/FC617058-992C-46F8-A8EB-1F4662B41828_big.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
77,FFE19388-337B-474B-81C1-19C2166ECA6E_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/FFE19388-337B-474B-81C1-19C2166ECA6E_hd.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
78,IMG.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
79,IMG_001.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_001.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
80,IMG_002.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_002.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
81,IMG_003.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_003.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
82,IMG_004.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_004.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
83,IMG_005.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_005.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
84,IMG_006.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_006.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
85,IMG_007.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_007.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
86,IMG_008.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_008.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
87,IMG_009.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_009.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
88,IMG_010.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_010.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
89,IMG_011.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_011.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
90,IMG_012.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_012.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
91,IMG_013.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_013.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
92,IMG_014.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_014.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
93,IMG_015.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_015.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
94,IMG_016.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_016.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
95,IMG_017.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_017.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
96,IMG_018.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_018.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
97,IMG_019.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_019.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
98,IMG_020.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_020.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
99,IMG_021.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_021.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
100,IMG_022.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_022.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
101,IMG_023.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_023.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
102,IMG_024.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/IMG_024.jpg,夢疾風,2026年02月21日 11:32,2026.2.9 EK384 BKK-HKG 座位舒适度尚可，餐食一般，乘务组拉完了： 1.点餐时前菜仅有一款，但是你不和他特意说要就默认不给你上 2.极少巡舱，我的呼唤灯亮了十分钟没人管，直接去前面找乘务了 3.商务舱落地前送的巧克力居然左边过道座位有右边过道座位没有，不知道是发漏了还是不够了，给人气笑了 优点也是有的： 空中酒吧不错，适合聊天，特调多 曼谷休息室不错 两小时航班默认先在座位上给两瓶依云+一瓶巴黎水+MM豆+小吃，还有拖鞋眼罩，绝对不是吐槽某个深绿色廉航（,0,
